StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,participation,Prolific ID
2023-12-06 11:26:46,2023-12-06 11:27:07,IP Address,71.199.158.197,100,20,True,2023-12-06 11:27:08,R_2b46UQo3VfzgqfK,,,,,33.8992,-84.8572,anonymous,EN,Yes,647f2d441bd745bf64c3d076
2023-12-06 11:26:10,2023-12-06 11:27:13,IP Address,107.218.180.65,100,63,True,2023-12-06 11:27:14,R_QcEyaGqIVnYCkOB,,,,,29.5211,-98.3293,anonymous,EN,Yes,60fec21e36a05990cfa8a715
2023-12-06 11:27:00,2023-12-06 11:27:16,IP Address,174.172.208.17,100,16,True,2023-12-06 11:27:17,R_2gi3iFqqWNFG1Zn,,,,,38.9064,-77.1278,anonymous,EN,Yes,6307bee7b345c1bf0fb2f362
2023-12-06 11:27:00,2023-12-06 11:27:25,IP Address,70.161.171.209,100,25,True,2023-12-06 11:27:26,R_1gkj86GiLUsgnrA,,,,,37.11,-76.5115,anonymous,EN,Yes,5db48b4d14dab8000de45fdf
2023-12-06 11:26:10,2023-12-06 11:27:53,IP Address,75.69.154.246,100,102,True,2023-12-06 11:27:53,R_3PZYMekdDOychXD,,,,,43.3044,-70.9794,anonymous,EN,Yes,638a3fd5992f01b81d0e1e93
2023-12-06 11:26:56,2023-12-06 11:28:37,IP Address,174.20.114.46,100,101,True,2023-12-06 11:28:38,R_2frjhuKoIK5Wagp,,,,,45.0228,-93.3012,anonymous,EN,Yes,607cbf385d3202721e3f719f
2023-12-06 11:28:05,2023-12-06 11:29:21,IP Address,69.112.140.78,100,75,True,2023-12-06 11:29:21,R_ZLfeN48n1VcHDR7,,,,,41.1729,-74.3791,anonymous,EN,Yes,55b688fafdf99b26e287abd3
2023-12-06 11:29:15,2023-12-06 11:29:45,IP Address,70.172.187.42,100,29,True,2023-12-06 11:29:45,R_2ScRuElKqhbP8ge,,,,,41.519,-71.162,anonymous,EN,Yes,58a43e029a17120001d910d5
2023-12-06 11:29:23,2023-12-06 11:29:49,IP Address,76.37.97.136,100,25,True,2023-12-06 11:29:49,R_2wKTWOJrvftIJDR,,,,,42.0733,-76.7988,anonymous,EN,Yes,63fb4b7f05faed13656528f0
2023-12-06 11:28:24,2023-12-06 11:30:30,IP Address,70.112.80.230,100,126,True,2023-12-06 11:30:31,R_1l4NElHsuyI6vZW,,,,,30.1746,-97.8203,anonymous,EN,Yes,615dbec57d764bf5ab0a56e5
2023-12-06 11:29:38,2023-12-06 11:30:39,IP Address,68.204.3.162,100,60,True,2023-12-06 11:30:40,R_W1fHOf8N6nFgEUx,,,,,28.6841,-81.2812,anonymous,EN,Yes,6369700320bc7dd22e733009
2023-12-06 11:29:23,2023-12-06 11:30:46,IP Address,173.66.47.62,100,82,True,2023-12-06 11:30:46,R_2dGPDmPbwmGuT60,,,,,38.7679,-77.4534,anonymous,EN,Yes,656550235189b3b8bd39f3b8
2023-12-06 11:30:24,2023-12-06 11:30:47,IP Address,107.12.195.12,100,23,True,2023-12-06 11:30:48,R_1z9O2aImsVyRTGx,,,,,34.7221,-76.7543,anonymous,EN,Yes,5dcf4136cf8e7e086ea019e4
2023-12-06 11:30:01,2023-12-06 11:30:51,IP Address,76.109.48.195,100,50,True,2023-12-06 11:30:52,R_1hW14Y3sfrDClDn,,,,,26.5037,-80.1991,anonymous,EN,Yes,654a4af167b220e3e09db408
2023-12-06 11:30:52,2023-12-06 11:31:02,IP Address,98.60.2.166,100,10,True,2023-12-06 11:31:03,R_3lYuL3KgSErLovC,,,,,35.1131,-106.5781,anonymous,EN,Yes,5d2e56ae72b6780001c66698
2023-12-06 11:31:03,2023-12-06 11:31:28,IP Address,163.182.20.245,100,25,True,2023-12-06 11:31:29,R_3PT5K6oJKF8BPQr,,,,,39.1638,-84.4517,anonymous,EN,Yes,653159b776e14d9172042058
2023-12-06 11:30:57,2023-12-06 11:31:42,IP Address,66.27.190.26,100,45,True,2023-12-06 11:31:43,R_1hMX0FykPPJJfP7,,,,,34.1619,-116.4335,anonymous,EN,Yes,646fea6f93d07b0354140441
2023-12-06 11:32:09,2023-12-06 11:32:37,IP Address,24.168.226.165,100,28,True,2023-12-06 11:32:38,R_2qm92IdDAi0UeXF,,,,,33.8734,-78.6493,anonymous,EN,Yes,6228f5506248f4f80a39008a
2023-12-06 11:31:43,2023-12-06 11:32:41,IP Address,198.54.106.254,100,57,True,2023-12-06 11:32:41,R_22KtRJbguN21FCl,,,,,41.871,-87.6289,anonymous,EN,Yes,647287f051cab7142b9ca9bf
2023-12-06 11:31:39,2023-12-06 11:32:56,IP Address,173.63.142.238,100,77,True,2023-12-06 11:32:57,R_1diBebb0Kk1FoAp,,,,,40.8802,-74.292,anonymous,EN,Yes,6335fd309608ba9c606477fc
2023-12-06 11:31:31,2023-12-06 11:33:29,IP Address,75.151.39.177,100,117,True,2023-12-06 11:33:30,R_2ARvYNns9DNhsiR,,,,,26.4696,-81.8132,anonymous,EN,Yes,643ab9c7dbf92589bedc45f6
2023-12-06 11:33:48,2023-12-06 11:34:07,IP Address,98.54.203.214,100,18,True,2023-12-06 11:34:07,R_302aSfosnDkh3td,,,,,35.0848,-89.8014,anonymous,EN,Yes,63bed6e176fba857a47fbaff
2023-12-06 11:34:04,2023-12-06 11:34:48,IP Address,71.28.173.79,100,44,True,2023-12-06 11:34:49,R_ZaV2eBqIWTXATqF,,,,,37.9874,-84.4804,anonymous,EN,Yes,5bbf523d83f9790001ce549a
2023-12-06 11:34:52,2023-12-06 11:35:17,IP Address,68.59.207.38,100,24,True,2023-12-06 11:35:17,R_2aX2lmYbKoOLY0M,,,,,34.692,-85.2602,anonymous,EN,Yes,A3I2PT6W0FP7BR
2023-12-06 11:35:21,2023-12-06 11:35:46,IP Address,104.174.120.229,100,25,True,2023-12-06 11:35:47,R_2XcSYzW5qSg9fIt,,,,,34.0544,-118.2441,anonymous,EN,No,61539b3fa541b182c0fadde1
2023-12-06 11:35:15,2023-12-06 11:36:23,IP Address,47.213.63.199,100,68,True,2023-12-06 11:36:23,R_WpvV3NJe4G5ESsh,,,,,35.2878,-93.1296,anonymous,EN,Yes,615bb35e52d50aa9a2ae6747
2023-12-06 11:35:09,2023-12-06 11:36:30,IP Address,24.23.244.22,100,81,True,2023-12-06 11:36:30,R_eff99011VivkUV3,,,,,37.3974,-122.001,anonymous,EN,Yes,656c29aa6d8a2bdfd346239b
2023-12-06 11:35:58,2023-12-06 11:36:38,IP Address,71.221.199.201,100,39,True,2023-12-06 11:36:39,R_1nTjAQ8X63ZQoEh,,,,,31.7583,-95.6366,anonymous,EN,Yes,64307c41aa1212bc732f9dfc
2023-12-06 11:36:22,2023-12-06 11:36:55,IP Address,24.62.76.196,100,32,True,2023-12-06 11:36:55,R_2QyeD1VT7zDbPrD,,,,,42.3737,-71.1284,anonymous,EN,Yes,6568c76c70bf92751e614d6c
2023-12-06 11:36:36,2023-12-06 11:37:19,IP Address,76.103.193.49,100,43,True,2023-12-06 11:37:22,R_296UXsU6Fnq0e9w,,,,,37.8135,-121.9658,anonymous,EN,Yes,656cdaba68b29fde6f423183
2023-12-06 11:37:23,2023-12-06 11:37:37,IP Address,98.117.85.81,100,14,True,2023-12-06 11:37:38,R_DSSgc9hH2wkfjLb,,,,,37.5635,-77.4838,anonymous,EN,Yes,5b20c0474c72120001f25d90
2023-12-06 11:36:02,2023-12-06 11:37:48,IP Address,149.75.61.115,100,106,True,2023-12-06 11:37:49,R_3CC93qXJwYsD3Y7,,,,,41.5873,-87.5103,anonymous,EN,Yes,64812265e9739eed0d51977f
2023-12-06 11:37:18,2023-12-06 11:38:05,IP Address,75.110.131.197,100,46,True,2023-12-06 11:38:05,R_rcmJdvNXXinb41r,,,,,35.0987,-77.1045,anonymous,EN,Yes,6007a7996fbeef04ce080f90
2023-12-06 11:37:04,2023-12-06 11:38:49,IP Address,173.29.120.83,100,104,True,2023-12-06 11:38:49,R_2zr9TI7vndULuFt,,,,,41.6073,-93.5308,anonymous,EN,Yes,654306baaa438ca8949c0d61
2023-12-06 11:37:41,2023-12-06 11:39:27,IP Address,47.41.233.85,100,106,True,2023-12-06 11:39:28,R_yU9yRVpnrqgwrNT,,,,,33.9258,-117.4899,anonymous,EN,Yes,6525cdd9428fa1db34392f35
2023-12-06 11:38:46,2023-12-06 11:39:31,IP Address,23.240.241.192,100,44,True,2023-12-06 11:39:32,R_3JjXIzz6JWuU2ez,,,,,34.074,-118.2611,anonymous,EN,Yes,5fc1fdd411437431e95276d2
2023-12-06 11:40:27,2023-12-06 11:41:18,IP Address,38.66.246.61,100,51,True,2023-12-06 11:41:19,R_OQjfnEkVgSK9R9D,,,,,31.6774,-96.4929,anonymous,EN,Yes,63b724532ff8f6701c3fd84c
2023-12-06 11:36:31,2023-12-06 11:41:23,IP Address,35.151.153.141,100,292,True,2023-12-06 11:41:24,R_9HVY2lbhCEFB5gB,,,,,34.0014,-84.0144,anonymous,EN,Yes,6562565a6752019f98cf5c76
2023-12-06 11:40:52,2023-12-06 11:41:33,IP Address,75.68.119.95,100,40,True,2023-12-06 11:41:33,R_3IDmxVANFID1LJT,,,,,42.8276,-71.6595,anonymous,EN,Yes,63e53f1ad00dc1f9f2c3cc36
2023-12-06 11:41:11,2023-12-06 11:41:33,IP Address,35.138.37.59,100,22,True,2023-12-06 11:41:34,R_1nOT9ALXqTP7tkp,,,,,27.9448,-82.2409,anonymous,EN,Yes,599de70d8a6cc5000128f980
2023-12-06 11:40:37,2023-12-06 11:41:47,IP Address,69.140.56.48,100,69,True,2023-12-06 11:41:47,R_3no15BwBEMjaYvn,,,,,39.3116,-77.7672,anonymous,EN,Yes,65045154cb9dfcf9eae7dda8
2023-12-06 11:41:33,2023-12-06 11:42:01,IP Address,174.197.0.42,100,28,True,2023-12-06 11:42:01,R_3k1harGNeMq0Gpn,,,,,30.2133,-97.8533,anonymous,EN,Yes,63ea974c81ff0fffe7fb8613
2023-12-06 11:34:18,2023-12-06 11:42:45,IP Address,71.79.243.85,100,507,True,2023-12-06 11:42:45,R_3qkYQCpJPPAU5vs,,,,,40.0337,-83.1319,anonymous,EN,Yes,644937030a7868838f1e1b9a
2023-12-06 11:42:51,2023-12-06 11:43:27,IP Address,108.46.199.127,100,36,True,2023-12-06 11:43:28,R_1kN5cFmrWLyhk1e,,,,,40.8518,-73.8705,anonymous,EN,Yes,655fa86890b16831bd754135
2023-12-06 11:43:39,2023-12-06 11:44:23,IP Address,98.37.98.15,100,44,True,2023-12-06 11:44:23,R_1pMyGWvQzDtiN4t,,,,,37.6864,-121.7654,anonymous,EN,Yes,60469cfa17b0fd0dca2c2286
2023-12-06 11:44:26,2023-12-06 11:44:46,IP Address,24.112.171.243,100,19,True,2023-12-06 11:44:47,R_ctGyrMS9OsJDnW1,,,,,41.2357,-81.9248,anonymous,EN,No,60fd7da379f9b010244d61f9
2023-12-06 11:41:30,2023-12-06 11:45:19,IP Address,70.177.241.195,100,228,True,2023-12-06 11:45:20,R_2AQnXJ4TJsKVY7w,,,,,36.7816,-76.075,anonymous,EN,Yes,55b6e53bfdf99b438f10e3bb
2023-12-06 11:47:41,2023-12-06 11:47:53,IP Address,68.54.135.90,100,11,True,2023-12-06 11:47:54,R_2OYCddOk9YDnp8c,,,,,39.1397,-86.5141,anonymous,EN,Yes,63d4019999c9ab839156014c
2023-12-06 11:48:53,2023-12-06 11:49:26,IP Address,107.135.199.135,100,32,True,2023-12-06 11:49:26,R_3Kr2kxvnMRkyiis,,,,,33.4125,-84.3012,anonymous,EN,Yes,65298aca34ac384b783169d4
2023-12-06 11:48:28,2023-12-06 11:49:33,IP Address,76.108.182.153,100,64,True,2023-12-06 11:49:34,R_3CMVU3uHJYx7ZNM,,,,,26.1792,-80.1749,anonymous,EN,Yes,63f8d1f60a74a7e7fb4febd6
2023-12-06 11:49:38,2023-12-06 11:50:13,IP Address,208.125.7.78,100,35,True,2023-12-06 11:50:13,R_2ZTRHt4TE10gm9M,,,,,40.6469,-73.9344,anonymous,EN,Yes,646ff940ec8d8aa00d48a1d7
2023-12-06 11:50:12,2023-12-06 11:51:01,IP Address,172.59.196.24,100,48,True,2023-12-06 11:51:01,R_1gNhq1taHMd4JlX,,,,,32.8445,-96.8219,anonymous,EN,Yes,5cbe04b4f429ff00159de30e
2023-12-06 11:54:10,2023-12-06 11:55:19,IP Address,72.193.184.28,100,69,True,2023-12-06 11:55:20,R_1CDrxIW6VK0V8JP,,,,,36.1091,-114.9206,anonymous,EN,Yes,611edc7240c940f33a5dd554
2023-12-06 11:56:40,2023-12-06 11:57:13,IP Address,172.59.227.137,100,32,True,2023-12-06 11:57:13,R_YR2QsrXAWzIU61b,,,,,39.6814,-104.8837,anonymous,EN,No,654a9be87e185971ccfbe5df
2023-12-06 11:56:30,2023-12-06 11:57:18,IP Address,66.255.254.45,100,47,True,2023-12-06 11:57:18,R_3Rg7IwngBYPCJ01,,,,,36.842,-86.8833,anonymous,EN,Yes,5750d1dea9de4b0006e556da
2023-12-06 11:57:05,2023-12-06 11:59:13,IP Address,81.161.5.10,100,128,True,2023-12-06 11:59:14,R_2f7B78Gqcifg2A9,,,,,40.7662,-74.0178,anonymous,EN,Yes,637e4167f257ac9ea04f3435
2023-12-06 11:59:41,2023-12-06 11:59:53,IP Address,23.123.211.202,100,11,True,2023-12-06 11:59:53,R_1yJ5v30ybbGxj0Z,,,,,35.5081,-97.6403,anonymous,EN,Yes,631ab79e8635a1df26319958
2023-12-06 11:49:29,2023-12-06 12:00:58,IP Address,24.55.33.8,100,689,True,2023-12-06 12:00:58,R_27BcLZEp4ldQHqz,,,,,30.2971,-97.7862,anonymous,EN,Yes,6439425499e2ce910aa4567f
2023-12-06 12:00:15,2023-12-06 12:01:39,IP Address,72.225.115.246,100,83,True,2023-12-06 12:01:40,R_10I8eKLwWorDCb1,,,,,40.8492,-73.9735,anonymous,EN,Yes,60fc1e77a46338a10d4a827c
2023-12-06 11:57:36,2023-12-06 12:01:58,IP Address,24.220.234.94,100,261,True,2023-12-06 12:01:58,R_2aV3hsKE9lMvoxR,,,,,46.8657,-96.7521,anonymous,EN,Yes,647ffbcfcf8adc8070bc2291
2023-12-06 12:00:03,2023-12-06 12:03:11,IP Address,166.196.86.29,100,187,True,2023-12-06 12:03:11,R_3h3hUY0sZ1yO01A,,,,,35.0324,-89.8145,anonymous,EN,Yes,654cf2890d1e300ca4a19756
2023-12-06 12:01:59,2023-12-06 12:03:43,IP Address,99.66.8.102,100,103,True,2023-12-06 12:03:43,R_eJ5ukT4WJ2zDAoF,,,,,38.1566,-94.8197,anonymous,EN,Yes,63fedbfe6ef7fb3dd2718f5c
2023-12-06 12:04:09,2023-12-06 12:04:39,IP Address,75.215.166.137,100,30,True,2023-12-06 12:04:40,R_douiP28ng6Bm9Ff,,,,,30.4236,-87.2261,anonymous,EN,Yes,5f63db2013d6ee13f593ce3a
2023-12-06 12:07:15,2023-12-06 12:07:24,IP Address,50.88.102.36,100,9,True,2023-12-06 12:07:25,R_1OpDYY07GJ4Ztav,,,,,28.2694,-81.4742,anonymous,EN,Yes,630a2fd6e76ccbe74374656d
2023-12-06 12:08:38,2023-12-06 12:09:21,IP Address,184.58.107.138,100,43,True,2023-12-06 12:09:22,R_1HjmgYxel4CJqHB,,,,,39.0968,-84.1488,anonymous,EN,No,6108874313ef8f6c48121df6
2023-12-06 12:09:24,2023-12-06 12:10:20,IP Address,204.186.70.76,100,56,True,2023-12-06 12:10:21,R_2dLRpxoJ0k9BAb5,,,,,40.6858,-75.6237,anonymous,EN,Yes,63cbd5095083beef0c8b1a7a
2023-12-06 12:11:27,2023-12-06 12:12:02,IP Address,68.202.175.23,100,34,True,2023-12-06 12:12:03,R_2xJmuuVoitTUBE4,,,,,29.1309,-82.3097,anonymous,EN,Yes,5cd1b38113a10a00013b9eaa
2023-12-06 12:11:44,2023-12-06 12:12:02,IP Address,79.127.206.187,100,18,True,2023-12-06 12:12:03,R_3rJ10cZOV0mDgWJ,,,,,40.7123,-74.0068,anonymous,EN,Yes,60e269b58d238fbba93aed38
2023-12-06 12:12:55,2023-12-06 12:13:16,IP Address,68.231.169.70,100,20,True,2023-12-06 12:13:16,R_1jIJHpl84MBC9nb,,,,,32.2699,-110.9853,anonymous,EN,Yes,62bdfe451d380bec13a4a864
2023-12-06 12:12:50,2023-12-06 12:13:38,IP Address,75.189.1.8,100,47,True,2023-12-06 12:13:38,R_1ikQF5oRbPkJ6xH,,,,,33.882,-80.404,anonymous,EN,Yes,61096a016b964e7af149fce3
2023-12-06 12:12:29,2023-12-06 12:14:47,Spam,79.127.206.187,100,138,True,2023-12-06 12:14:48,R_1GB26vsOjeDHKED,,,,,40.7123,-74.0068,anonymous,EN,Yes,60e269b58d238fbba93aed38
2023-12-06 12:14:14,2023-12-06 12:15:21,IP Address,174.216.52.204,100,66,True,2023-12-06 12:15:21,R_25F5yI1mKqoAgdt,,,,,39.9242,-75.0193,anonymous,EN,Yes,5c996e2941172c00015d6e27
2023-12-06 12:15:23,2023-12-06 12:15:38,IP Address,212.102.60.16,100,14,True,2023-12-06 12:15:39,R_3khTfGppzVAJM1k,,,,,25.7689,-80.1946,anonymous,EN,Yes,651b2447d93845d4e7996653
2023-12-06 12:16:12,2023-12-06 12:16:39,IP Address,68.61.192.12,100,26,True,2023-12-06 12:16:39,R_3G87gR5MsJLxael,,,,,42.6969,-84.5464,anonymous,EN,Yes,5d1e2045a37a4d001a1fc2cb
2023-12-06 12:16:40,2023-12-06 12:17:19,IP Address,128.146.189.116,100,39,True,2023-12-06 12:17:20,R_3rODheXKm0Zg7ok,,,,,39.9914,-83.0034,anonymous,EN,Yes,5db741cc04b632000a9a9800
2023-12-06 12:18:24,2023-12-06 12:19:01,IP Address,162.142.63.109,100,36,True,2023-12-06 12:19:01,R_0pwvGxN7YTxbxaV,,,,,40.387,-105.0938,anonymous,EN,Yes,5bef41fa54277d000114d6ad
2023-12-06 12:19:51,2023-12-06 12:20:34,IP Address,74.76.106.136,100,43,True,2023-12-06 12:20:35,R_RQ3lDoB2teIeVbz,,,,,42.789,-73.9759,anonymous,EN,Yes,65465ac216a26bebcc8d8b02
2023-12-06 12:20:34,2023-12-06 12:21:37,IP Address,70.179.29.161,100,62,True,2023-12-06 12:21:37,R_210QReW1qQ8oFI2,,,,,32.5799,-117.0694,anonymous,EN,Yes,6509bd2dd6e135ced062c241
2023-12-06 12:26:11,2023-12-06 12:26:37,IP Address,24.88.41.180,100,26,True,2023-12-06 12:26:38,R_1LXNWNNTN9RBEKz,,,,,35.0837,-80.6646,anonymous,EN,Yes,59d308dcaeef3b0001021c1d
2023-12-06 12:23:58,2023-12-06 12:27:10,IP Address,174.214.16.240,100,192,True,2023-12-06 12:27:11,R_QbPSqIULUhz2eEp,,,,,47.6034,-122.3414,anonymous,EN,Yes,5d4cdd05421a460018d005e0
2023-12-06 12:28:17,2023-12-06 12:28:24,IP Address,173.64.4.114,100,7,True,2023-12-06 12:28:24,R_2Ce1lDe4yKMIE1e,,,,,42.9752,-78.8816,anonymous,EN,Yes,63ed15bed4665c62d9e6dbb2
2023-12-06 12:35:05,2023-12-06 12:35:17,IP Address,69.84.61.105,100,11,True,2023-12-06 12:35:17,R_22WgTHHvnNIemJX,,,,,41.0093,-80.619,anonymous,EN,Yes,57a9f41a16a091000112f1cf
2023-12-06 12:35:14,2023-12-06 12:36:36,IP Address,24.44.210.159,100,82,True,2023-12-06 12:36:37,R_4HmGhyRUnEs6cJr,,,,,40.9864,-74.1112,anonymous,EN,No,62cd9b920ed1b7c1648818d3
2023-12-06 12:37:01,2023-12-06 12:37:56,IP Address,24.255.50.33,100,55,True,2023-12-06 12:37:57,R_1HnQmpxfmIxUhNo,,,,,31.9455,-110.9973,anonymous,EN,Yes,65034d480a9dec0b9ceee931
2023-12-06 12:42:57,2023-12-06 12:43:47,IP Address,67.252.35.252,100,49,True,2023-12-06 12:43:47,R_PwfqWsRiWDIxegh,,,,,42.9135,-78.889,anonymous,EN,Yes,59e62b6277860e0001512e14
2023-12-06 12:48:09,2023-12-06 12:50:07,IP Address,76.32.120.112,100,118,True,2023-12-06 12:50:08,R_2WNzVN7WOo7OLav,,,,,34.0068,-118.256,anonymous,EN,Yes,5c0e8c65a2f251000137e916
2023-12-06 12:50:19,2023-12-06 12:55:06,IP Address,71.91.144.186,100,286,True,2023-12-06 12:55:06,R_1IHthuw0KRtENmv,,,,,30.4978,-92.3906,anonymous,EN,Yes,5a95a63e4eecca0001dd4cfa
2023-12-06 12:55:51,2023-12-06 12:56:25,IP Address,172.58.242.102,100,33,True,2023-12-06 12:56:25,R_1hDLNagWO7nApbZ,,,,,38.9522,-77.0253,anonymous,EN,Yes,639949964852767dd4c78020
2023-12-06 12:24:29,2023-12-06 12:57:29,IP Address,185.150.191.111,100,1979,True,2023-12-06 12:57:29,R_3qOm9HXNyqLyMSq,,,,,40.5511,-74.4606,anonymous,EN,Yes,650f31c40fc72d4ffb4d4c03
2023-12-06 12:57:48,2023-12-06 12:58:29,IP Address,75.62.84.116,100,40,True,2023-12-06 12:58:29,R_3qfLTCa1Y8CSO3e,,,,,33.5226,-86.8033,anonymous,EN,Yes,615e420a23219efe3427a367
2023-12-06 13:04:43,2023-12-06 13:05:11,IP Address,96.246.166.216,100,28,True,2023-12-06 13:05:12,R_QiiePlucnuaRAVH,,,,,40.789,-73.7262,anonymous,EN,Yes,60c75628113cc78734583d3b
2023-12-06 13:08:58,2023-12-06 13:09:27,IP Address,76.133.179.166,100,28,True,2023-12-06 13:09:27,R_1rGE5DL7nAdUifm,,,,,36.7126,-121.6437,anonymous,EN,No,62fcf3d9948e4a6a9623cce8
2023-12-06 13:10:48,2023-12-06 13:12:10,IP Address,108.52.17.93,100,82,True,2023-12-06 13:12:10,R_yTFrXrceMkgQAxj,,,,,39.981,-75.1699,anonymous,EN,Yes,655cc974613aec120f21293b
2023-12-06 13:12:26,2023-12-06 13:19:51,IP Address,71.84.1.81,100,445,True,2023-12-06 13:19:52,R_237vtRAuJxv9vNO,,,,,40.1811,-122.2359,anonymous,EN,Yes,63c93f3a44e47b49c6f0223c
2023-12-06 13:19:29,2023-12-06 13:20:10,IP Address,209.30.116.152,100,41,True,2023-12-06 13:20:11,R_3RyZD4FeeTRJk6g,,,,,35.3791,-88.2512,anonymous,EN,Yes,5c926d2a0ae1ea00156f71a0
2023-12-06 13:25:29,2023-12-06 13:26:41,IP Address,76.18.251.86,100,71,True,2023-12-06 13:26:41,R_XtXimJ4USBpWOl3,,,,,31.2217,-81.5463,anonymous,EN,Yes,636ac3f10d9f3b6a0eb54eeb
2023-12-06 13:31:21,2023-12-06 13:31:42,IP Address,162.236.81.236,100,21,True,2023-12-06 13:31:43,R_272ax5YKVJ6IIeR,,,,,30.44,-86.8897,anonymous,EN,Yes,56fab287997828000a8078b9
2023-12-06 13:30:02,2023-12-06 13:34:12,IP Address,169.239.205.46,100,249,True,2023-12-06 13:34:12,R_3iDvbUtR2cPYvye,,,,,37.751,-97.822,anonymous,EN,Yes,646691e373f0424399e2de28
2023-12-06 13:48:10,2023-12-06 13:48:52,IP Address,67.185.166.131,100,42,True,2023-12-06 13:48:53,R_30iZjdnVkpyjHvK,,,,,47.5415,-122.393,anonymous,EN,Yes,5e8804c63ac81448c5ab0fa5
2023-12-06 13:49:35,2023-12-06 13:50:09,IP Address,108.252.148.79,100,34,True,2023-12-06 13:50:09,R_3dYRQEBaHwHJmq3,,,,,29.9481,-90.207,anonymous,EN,Yes,6474a86474b12fd778ae530f
2023-12-06 13:54:59,2023-12-06 13:55:40,IP Address,174.198.2.144,100,40,True,2023-12-06 13:55:40,R_3qgPekD0OAdreRB,,,,,39.9945,-75.1648,anonymous,EN,Yes,639dc966f953a42bc397c24b
2023-12-06 14:04:14,2023-12-06 14:04:59,IP Address,24.17.61.107,100,44,True,2023-12-06 14:05:00,R_A52QosL8e3tIElX,,,,,47.6784,-122.1857,anonymous,EN,Yes,63f24ae9530840178e14b555
2023-12-06 14:04:52,2023-12-06 14:06:10,IP Address,69.128.173.233,100,78,True,2023-12-06 14:06:11,R_WDxuOWPZ8pZiFy1,,,,,39.6639,-86.4965,anonymous,EN,Yes,60393d92ed55293a04c77920
2023-12-06 14:13:45,2023-12-06 14:15:19,IP Address,174.218.242.106,100,94,True,2023-12-06 14:15:20,R_AceatP1aIP5dsY1,,,,,27.9875,-82.4583,anonymous,EN,Yes,6562fbd1f6b4756ac64c4dbd
2023-12-06 14:21:54,2023-12-06 14:22:37,IP Address,47.199.165.107,100,43,True,2023-12-06 14:22:37,R_qVC6h3PVxkddxdL,,,,,28.0684,-82.7593,anonymous,EN,Yes,5e74f18520ab35040b41d526
2023-12-06 14:30:42,2023-12-06 14:31:25,IP Address,97.156.225.188,100,43,True,2023-12-06 14:31:26,R_3hxsQT3Os1Q3jBP,,,,,43.1837,-84.1151,anonymous,EN,Yes,59a88f5b321f870001d16d68
2023-12-06 14:35:17,2023-12-06 14:35:35,IP Address,174.65.73.227,100,17,True,2023-12-06 14:35:35,R_2teSDeqchy6bAp9,,,,,32.8123,-116.9172,anonymous,EN,No,62957302ad8c1756b553a298
2023-12-06 14:40:37,2023-12-06 14:40:56,IP Address,174.194.129.140,100,18,True,2023-12-06 14:40:56,R_802IbUepx9ajqil,,,,,37.7794,-122.2178,anonymous,EN,Yes,614f89a9441723072040d4de
2023-12-06 14:42:54,2023-12-06 14:44:25,IP Address,98.170.167.92,100,91,True,2023-12-06 14:44:26,R_db4lSgvRInKqBy1,,,,,41.5964,-71.2565,anonymous,EN,No,61099a5c04f32c99f34ce2a8
2023-12-06 14:45:53,2023-12-06 14:46:44,IP Address,192.182.200.252,100,51,True,2023-12-06 14:46:45,R_27Ezb5980Xug4yN,,,,,43.3385,-75.1616,anonymous,EN,Yes,61bb389740db417c1a138cad
2023-12-06 14:46:39,2023-12-06 14:47:52,IP Address,23.243.49.202,100,73,True,2023-12-06 14:47:53,R_7WKY3W8PijK1jjz,,,,,33.9073,-118.0087,anonymous,EN,Yes,5db6f5c8c5ffeb000ac7cfb2
2023-12-06 14:50:21,2023-12-06 14:51:29,IP Address,68.203.81.62,100,67,True,2023-12-06 14:51:30,R_1LNcKQyLQlFi3Ej,,,,,32.9247,-96.8917,anonymous,EN,Yes,6410ea44b8256023542c9da3
2023-12-06 15:10:15,2023-12-06 15:11:22,IP Address,66.41.201.6,100,67,True,2023-12-06 15:11:23,R_s6i0vbzMStssaaJ,,,,,45.0001,-93.0986,anonymous,EN,Yes,63a0f27fca07899904e593f1
2023-12-06 15:18:23,2023-12-06 15:19:07,IP Address,172.59.224.142,100,43,True,2023-12-06 15:19:07,R_3I3sEBws9XpquQE,,,,,39.7861,-104.8296,anonymous,EN,Yes,5f6666e43be0b923d23c8df8
2023-12-06 15:19:32,2023-12-06 15:22:20,IP Address,174.64.12.174,100,167,True,2023-12-06 15:22:20,R_2wRFFoviNXuVh7Z,,,,,30.4042,-91.1431,anonymous,EN,Yes,6151f8d17451289b4a59a6a8
2023-12-06 15:25:14,2023-12-06 15:25:20,IP Address,69.243.42.176,100,6,True,2023-12-06 15:25:21,R_3fJOAAvklJORUat,,,,,38.9191,-76.782,anonymous,EN,Yes,5f2a13417b4ac51dc95d38c1
2023-12-06 15:46:54,2023-12-06 15:47:31,IP Address,72.201.62.234,100,37,True,2023-12-06 15:47:32,R_3NX9XSNwklpKVdc,,,,,33.3908,-111.9184,anonymous,EN,Yes,5dfda52097234ba7a779bea7
