StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,cond1_selection,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First Click,cond2_timing_Last Click,cond2_timing_Page Submit,cond2_timing_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),dem3_timing_First Click,dem3_timing_Last Click,dem3_timing_Page Submit,dem3_timing_Click Count,rep4_timing_First Click,rep4_timing_Last Click,rep4_timing_Page Submit,rep4_timing_Click Count,dem1_timing_First Click,dem1_timing_Last Click,dem1_timing_Page Submit,dem1_timing_Click Count,rep2_timing_First Click,rep2_timing_Last Click,rep2_timing_Page Submit,rep2_timing_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-09-12 15:59:32,2023-09-12 16:13:41,0,24.163.40.70,100,848,1,2023-09-12 16:13:42,R_29m67qJBr1EnHIg,,,,,35.2369,-80.8957,anonymous,EN,1,60c93f189082587ea79ce324,1,0,0,79.9,0,0,0,3.011,0,100,0,0,0.416,0,19,18,14,13,13,9,,,,,,,20.235,20.235,21.59,1,4,1,,,,15,3,0,0,12.604,0,0,0,21.571,0,0,0,25.02,0,,,,,,,,,,,,,,,1,5,8,,,,,,,,,,,,,,0,0,45.112,0,"Gather how people feel about those in different political groups. ",1,,1,,1,,,18,2,,"3,7",1,1,1,6392NwKkvp,MoHi_Study2,,6,R_29m67qJBr1EnHIg,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player1-Democrat: Hello
<br>Player2-Republican: Hello everyone
<br>Player3-Democrat: Hi Everyone 
<br>Player4-Republican: Well I found out I'm an overestimator.
<br>Player2-Republican: I was labeled over esimater
<br>Player1-Democrat: Same I am as well
<br>Player3-Democrat: The task was simple and straight to the point, I felt it was hard to because of how quickly it flashed 
<br>Player2-Republican: I always hought of myself as an under estimater
<br>Player1-Democrat: I agree
<br>Player4-Republican: There was a lot to take in.
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>Player2-Republican: I agree not much time to cout
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:03:04,2023-09-12 16:14:09,0,50.4.117.63,100,664,1,2023-09-12 16:14:10,R_3fVs3sAgm1469m1,,,,,42.5134,-83.0647,anonymous,EN,1,5c28e9dfda51990001e3204b,1,0,0,51.14,0,0,0,3.025,0,87,0,0,71.437,0,17,17,12,13,13,9,,,,,,,0,0,21.661,0,1,4,409,49,Region #1,16,3,0,0,7.544,0,0,0,11.434,0,0,0,25.069,0,,,,,,,,,,,,,,,2,4,9,,,,,,,,,,0,0,45.009,0,,,,,perceptions,1,,1,,1,,,31,2,,7,1,1,1,6392NwKkvp,MoHi_Study2,,13,R_3fVs3sAgm1469m1,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Y'all over or underestimators? Lol
<br>Player2-Republican: What do you think about being an underestimator?
<br>Player4-Republican: It was hard to guess the amount! I overestimated!
<br>Player1-Democrat: Hi, y'all. How is everyone? I'm an overestimator.
<br>Player2-Republican: I am underministator.
<br>Player3-Democrat: I was an under estimator.
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:01:16,2023-09-12 16:14:34,0,98.36.191.192,100,798,1,2023-09-12 16:14:35,R_1qfSzrO5SgIAQb0,,,,,38.4272,-121.442,anonymous,EN,1,63615bb6922c170dc50b434a,1,0,0,45.97,0,0,0,3.11,0,125,0,0,0.477,0,19,19,15,13,13,9,,,,,,,0,0,33.502,0,2,3,780,281,Region #2,17,3,0,0,7.115,0,0,0,72.495,0,0,0,25.112,0,,,,,,,,,,,0,0,45.009,0,1,4,5,,,,,,,,,,,,,,,,,,"To see whether people selected more or less task, according to political affiliations.",,,1,,1,,no,29,2,,7,2,1,1,6392NwKkvp,MoHi_Study2,,8,R_1qfSzrO5SgIAQb0,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hi everybody
<br>Player3-Democrat: hello
<br>Player1-Democrat: I hyper fixated on the large dots... my bad.
<br>Player2-Republican: Howdy, I am an overestimater I guess. 
<br>Player4-Republican: hah-i just took a wid guess
<br>Player3-Democrat: I kinda counted a corner in the time given and then just guessed more or less
<br>Player4-Republican: wild
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:02:10,2023-09-12 16:14:37,0,45.17.163.247,100,746,1,2023-09-12 16:14:38,R_1mkE0W2mqKTClvI,,,,,33.8019,-84.3861,anonymous,EN,1,"  This study has 3 phases.    In the Pre-test Phase, you will be matched with other participants. You'll then complete a short task and live chat about it with other study participants.     In the Study Assignment Phase, the study tasks will be assigned to participants.    In the Task Phase, you will complete your assigned tasks.     You may wait for several minutes during this study while we match you with other survey takers.  If we are unable to match you, you will still receive payment ",1,0,0,18.776,0,0,0,3.015,0,55,0,0,70.643,0,15,15,10,13,13,9,,,,,,,2.621,25.532,25.793,3,4,3,872,229,Region #2,17,3,0,0,9.204,0,0,0,11.165,0,0,0,25.033,0,,,,,,,,,,,,,,,2,6,10,no,0,0,46.141,0,,,,,,,,,,,,,No idea,2,The chat seemed very suspicious,1,,1,,no,29,1,,7,2,1,1,6392NwKkvp,MoHi_Study2,,10,R_1mkE0W2mqKTClvI,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player1-Democrat: lol
<br>Player3-Democrat: hey
<br>Player2-Republican: I just guessed
<br>Player3-Democrat: me too
<br>Player4-Republican: hiim an over i guessed 150 u guys?
<br>Player2-Republican: I guessed 100
<br>Player1-Democrat: Nice names
<br> *** Player1-Democrat has left the chat ***
<br>Player3-Democrat: I under estimated
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:06:29,2023-09-12 16:15:04,0,68.173.133.111,100,514,1,2023-09-12 16:15:05,R_247ye6AIQIgsfEz,,,,,40.7472,-73.9485,anonymous,EN,1,603ecd847a63f50124aa5822,1,73.801,73.801,75.095,1,0.814,0.814,3.012,1,78,22.34,22.34,27.195,1,,,,,,,19,19,15,13,13,9,2.364,21.946,22.447,8,4,3,716,334,Region #2,18,3,5.924,7.482,7.519,3,0.511,11.555,11.832,5,13.633,22.892,25.009,7,,,,,,,,,,,24.441,41.041,45.116,6,2,1,10,"None ",,,,,,,,,,,,,,,,,"I’m not quite sure ",2,"Because it felt like automated responses ",2,"Because I felt it was predetermined ",1,,"None ",20,1,,7,7,1,1,6392NwKkvp,MoHi_Study2,,15,R_247ye6AIQIgsfEz,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hello
<br>Player2-Republican: Yo
<br>Player3-Democrat: howdy!
<br>Player1-Democrat: hi
<br>Player4-Republican: so I guess I over estimate
<br>Player4-Republican: but I think I was close
<br>Player3-Democrat: And I apparently underestimate.
<br>Player2-Republican: Me underestimate 
<br>Player1-Democrat: i went over, tee hee
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:02:50,2023-09-12 16:15:30,0,96.228.46.133,100,760,1,2023-09-12 16:15:31,R_Cf5PQdR8BSF4pd7,,,,,37.5702,-77.4239,anonymous,EN,1,63b097fc106bd159ce5813e5,1,0,0,71.261,0,0,0,3.107,0,200,0,0,0.301,0,17,18,14,17,18,14,,,,,,,0,0,43.723,0,4,4,573,348,Region #2,17,3,0,0,9.047,0,0,0,14.293,0,0,0,25.106,0,2,15.126,15.126,17.616,1,,1,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,To see if assignments were affected by political affiliation.,2,More likely to be using AI bots.,4,,1,,,65,1,,"3,7",2,1,1,6392NwKkvp,MoHi_Study2,,13,R_Cf5PQdR8BSF4pd7,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player3-Democrat: Y'all over or underestimators? Lol
<br>Player2-Republican: What do you think about being an underestimator?
<br>Player4-Republican: It was hard to guess the amount! I overestimated!
<br>Player1-Democrat: Hi, y'all. How is everyone? I'm an overestimator.
<br>Player2-Republican: I am underministator.
<br>Player3-Democrat: I was an under estimator.
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:00:18,2023-09-12 16:16:06,0,108.81.235.92,100,948,1,2023-09-12 16:16:07,R_31bmgJzOG7etXsF,,,,,28.5344,-81.3783,anonymous,EN,1,64d50c4b3a44318d98f4f5b2,1,0,0,9.115,0,0,0,3.117,0,100,0,0,40.467,0,,,,,,,17,17,13,16,16,12,14.281,18.954,24.262,8,1,4,776,289,Region #2,17,3,0,0,23.358,0,9.6,22.202,24.759,2,0,0,25.016,0,,,,,,,,,,,,,,,3,4,10,no,,,,,0,0,45.005,0,,,,,,,,,I thought it was going to pit republicans against democrats.,2,I just feel it was too set up.,2,"Again, I feel it was too set up.",1,,no,42,2,,7,3,1,1,6392NwKkvp,MoHi_Study2,,10,R_31bmgJzOG7etXsF,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player1-Democrat: lol
<br>Player3-Democrat: hey
<br>Player2-Republican: I just guessed
<br>Player3-Democrat: me too
<br>Player4-Republican: hiim an over i guessed 150 u guys?
<br>Player2-Republican: I guessed 100
<br>Player1-Democrat: Nice names
<br> *** Player1-Democrat has left the chat ***
<br>Player3-Democrat: I under estimated
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:03:15,2023-09-12 16:16:14,0,104.183.119.52,100,778,1,2023-09-12 16:16:14,R_3qImgAJQellGwaB,,,,,28.5344,-81.3783,anonymous,EN,1,5f74fd83ed11b81620baf105,1,28.875,28.875,30.276,1,0,0,3.109,0,102,0,0,0.442,0,18,18,13,14,13,9,,,,,,,1.977,42.232,56.514,4,1,4,616,74,Region #2,16,3,0,0,6.885,0,0,0,10.821,0,0,0,25.009,0,1,2.468,2.468,15.934,1,1,1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,Why we think and behave in the way that we do.,1,,4,,1,,,24,2,,2,3,1,1,6392NwKkvp,MoHi_Study2,,14,R_3qImgAJQellGwaB,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Well I underestimated again. 
<br>Player3-Democrat: I guessed 265. My brain had no idea. 
<br>Player1-Democrat: I did 102.
<br>Player4-Republican: ha I was at 80
<br>Player2-Republican: Welcome from an overestimater from North Carolina
<br>Player1-Democrat: It was pretty difficult in my opinion.
<br>Player3-Democrat: Wow you really underestimated lol. I though I’d be over 
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:05:52,2023-09-12 16:16:25,0,98.180.255.41,100,632,1,2023-09-12 16:16:26,R_ZvIWpznSwvCeHYZ,,,,,29.7005,-82.308,anonymous,EN,1,5969496f06679c00014b818e,1,0,0,66.47,0,0,0,4.621,0,35,0,0,0.437,0,18,18,13,13,13,9,,,,,,,11.883,21.741,22.781,3,4,3,646,71,Region #2,16,3,7.853,7.853,9.12,1,7.876,15.274,17.194,3,0,0,25.018,0,,,,,,,,,,,,,,,1,4,7,,,,,,0,0,45.025,0,,,,,,,,,how i performed on tasks,1,,1,,1,,,35,1,,7,2,1,1,6392NwKkvp,MoHi_Study2,,15,R_ZvIWpznSwvCeHYZ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hello
<br>Player2-Republican: Yo
<br>Player3-Democrat: howdy!
<br>Player1-Democrat: hi
<br>Player4-Republican: so I guess I over estimate
<br>Player4-Republican: but I think I was close
<br>Player3-Democrat: And I apparently underestimate.
<br>Player2-Republican: Me underestimate 
<br>Player1-Democrat: i went over, tee hee
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:06:23,2023-09-12 16:16:36,0,74.108.59.226,100,613,1,2023-09-12 16:16:37,R_1QKn4Rzb03feJmo,,,,,40.8646,-73.8981,anonymous,EN,1,63d569384ae2cf6d4dce7c32,1,0,0,7.557,0,0,0,3.114,0,100,0,0,19.239,0,18,17,13,13,13,9,,,,,,,16.088,16.088,22.011,1,4,3,870,48,Region #2,17,3,0,0,8.555,0,0,0,24.067,0,0,0,25.019,0,,,,,,,,,,,,,,,1,2,10,,,,,,,,,,,,,,0,0,45.119,0,Academic research,1,,2,It just seemed like a set-up.,1,,,41,2,,7,1,1,1,6392NwKkvp,MoHi_Study2,,15,R_1QKn4Rzb03feJmo,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hello
<br>Player2-Republican: Yo
<br>Player3-Democrat: howdy!
<br>Player1-Democrat: hi
<br>Player4-Republican: so I guess I over estimate
<br>Player4-Republican: but I think I was close
<br>Player3-Democrat: And I apparently underestimate.
<br>Player2-Republican: Me underestimate 
<br>Player1-Democrat: i went over, tee hee
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:03:16,2023-09-12 16:16:55,0,69.243.228.116,100,818,1,2023-09-12 16:16:56,R_3Li3A82WlYP8RTb,,,,,30.4427,-84.2867,anonymous,EN,1,5694e7b5e0c800000b5a3841,1,0,0,294.175,0,0,0,3.015,0,65,0,0,19.044,0,,,,,,,18,18,12,13,13,9,0,0,22.995,0,1,4,690,88,Region #2,14,3,0,0,8.572,0,0,0,11.873,0,0,0,30.129,0,,,,,,,,,,,0,0,45.145,0,1,4,8,n/a,,,,,,,,,,,,,,,,,I am honestly not sure at all but probablys something to do with peoples political preferences,1,,1,,1,,n/a,42,1,,7,6,1,1,6392NwKkvp,MoHi_Study2,,15,R_3Li3A82WlYP8RTb,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: hello
<br>Player2-Republican: Yo
<br>Player3-Democrat: howdy!
<br>Player1-Democrat: hi
<br>Player4-Republican: so I guess I over estimate
<br>Player4-Republican: but I think I was close
<br>Player3-Democrat: And I apparently underestimate.
<br>Player2-Republican: Me underestimate 
<br>Player1-Democrat: i went over, tee hee
<br>",,chatLog,,,
2023-09-12 16:10:40,2023-09-12 16:16:56,0,172.58.7.4,100,375,1,2023-09-12 16:16:57,R_TwrHE0wSiVonSLv,,,,,33.7043,-84.3742,anonymous,EN,1,63e548d24319702eba4fc949,1,0,0,343.824,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,19,R_TwrHE0wSiVonSLv,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,
2023-09-12 16:09:05,2023-09-12 16:16:58,0,76.186.121.147,100,472,1,2023-09-12 16:16:59,R_ypuU8Phj0LkdfEt,,,,,33.0225,-96.729,anonymous,EN,1,5c6ef14c2cd3cb0001fadd0e,1,365.385,365.385,400.686,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,19,R_ypuU8Phj0LkdfEt,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,
2023-09-12 16:05:34,2023-09-12 16:17:11,0,68.131.62.146,100,696,1,2023-09-12 16:17:12,R_12RTpFHK4N1OWBT,,,,,36.8282,-76.0237,anonymous,EN,1,63f3727c6e41f63c9b2a6f1f,1,7.04,7.04,69.103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,19,R_12RTpFHK4N1OWBT,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,
2023-09-12 16:01:20,2023-09-12 16:19:01,0,108.250.52.249,100,1061,1,2023-09-12 16:19:02,R_9ppWFXIEVTPLblD,,,,,35.8287,-78.3112,anonymous,EN,1,5c0150326a0c6e00013c6068,1,0,0,85.263,0,0,0,3.112,0,67,0,0,2.405,0,,,,,,,18,18,14,14,14,10,0,0,31.802,0,5,1,869,50,Region #2,14,3,0,0,20.648,0,0,0,28.276,0,0,0,25.12,0,1,24.539,24.539,25.767,1,1,2,4,8,none,,,,,,,,,,,,,,,,,,,,,,,,,To see if we would choose the easiest task.,2,I just suspected an AI responding because it is used so commonly in recent surveys.,4,,1,,nothing,64,1,,7,6,1,1,6392NwKkvp,MoHi_Study2,,14,R_9ppWFXIEVTPLblD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Well I underestimated again. 
<br>Player3-Democrat: I guessed 265. My brain had no idea. 
<br>Player1-Democrat: I did 102.
<br>Player4-Republican: ha I was at 80
<br>Player2-Republican: Welcome from an overestimater from North Carolina
<br>Player1-Democrat: It was pretty difficult in my opinion.
<br>Player3-Democrat: Wow you really underestimated lol. I though I’d be over 
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
2023-09-12 16:07:15,2023-09-12 16:19:19,0,108.67.76.206,100,723,1,2023-09-12 16:19:20,R_2Ckb2jbQMsOPBtd,,,,,35.6173,-87.0317,anonymous,EN,1,5fc6e3a0040c3f0e7cb45c8a,1,0,0,195.417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,20,R_2Ckb2jbQMsOPBtd,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,
2023-09-12 16:01:34,2023-09-12 16:19:22,0,71.162.187.213,100,1067,1,2023-09-12 16:19:23,R_1jTgLAsPoEpj6Fo,,,,,40.2062,-75.53,anonymous,EN,1,5bec5b873ffbad0001e8b968,1,54.899,54.899,55.58,1,0,0,3.019,0,55,0,0,317.253,0,,,,,,,16,16,13,13,13,9,0,0,22.531,0,1,4,870,51,Region #2,16,3,0,0,7.037,0,0,0,11.407,0,0,0,25.044,0,1,14.6,14.6,16.881,1,1,2,4,10,"No.  whatever your hypothesis is, I am sure you are correct and I am just a typical. selfish person but no, I chose what I wanted to do, not for the other person",,,,,,,,,,,,,,,,,,,,,,,,,"To see if I would try to be fair by assigning myself the more difficult, longer task",1,,4,,1,,"I'm not sure if they were real because the language was very informal but i could have been connected due to the wait time ",50,2,,7,5,1,1,6392NwKkvp,MoHi_Study2,,11,R_1jTgLAsPoEpj6Fo,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican," *** Warning: Participant Player3-Democrat timed out in stage 1. Survey terminated.",300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player1-Democrat: I suck at estimating
<br>Player1-Democrat: The screen went so fast.
<br>Player2-Republican: Yes it was hard to determine number of dots, the big dots distracted me
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,
