StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q138,Q145,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First.Click,Q147_Last.Click,Q147_Page.Submit,Q147_Click.Count,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,Q20,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First.Click,Q34_Last.Click,Q34_Page.Submit,Q34_Click.Count,Q140_First.Click,Q140_Last.Click,Q140_Page.Submit,Q140_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,Q75_First.Click,Q75_Last.Click,Q75_Page.Submit,Q75_Click.Count,Q76_First.Click,Q76_Last.Click,Q76_Page.Submit,Q76_Click.Count,Q77_First.Click,Q77_Last.Click,Q77_Page.Submit,Q77_Click.Count,Q78_First.Click,Q78_Last.Click,Q78_Page.Submit,Q78_Click.Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,condition,condition.f
2023-06-07T15:49:02Z,2023-06-07T16:02:21Z,0,24.214.97.158,100,799,1,2023-06-07T16:02:22Z,R_0P1Sls5zn6Bt3Y5,NA,NA,NA,NA,32.3649,-86.2986,anonymous,EN,1,5d93a2e8e248c2001967fb0a,1,1,0,0,52.51,0,0,0,3.11,0,80,0,0,5.079,0,69.802,74.118,84.15,2,5,3,309,290,Region #1,18,3,0,0,14.76,0,0,0,19.821,0,0,0,25.112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.645,0,1,2,10,NA,NA,NA,NA,NA,0,0,15.007,0,NA,NA,NA,NA,NA,NA,NA,NA,How we feel about someone else assigning tasks.,1,NA,1,NA,1,NA,NA,27,1,NA,7,4,1,1,6392NwKkvp,Study1_MoHi10,NA,125,R_0P1Sls5zn6Bt3Y5,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hey everyone.
<br>Player1-Overestimator: How may dots did everyone predict
<br>Player3-Overestimator: hi. I think it was hard because of how little time I had tolook at the dots.
<br>Player3-Overestimator: 56
<br>Player2-Underestimator: I predicted 70.  It was difficult.
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:50:58Z,2023-06-07T16:02:40Z,0,67.187.253.195,100,701,1,2023-06-07T16:02:40Z,R_11ZLoUXE4q65HNc,NA,NA,NA,NA,38.6439,-120.9636,anonymous,EN,1,58fef9377541280001e52706,1,1,0,0,7.659,0,0,0,3.028,0,56,0,0,28.329,0,14.296,16.657,21.715,2,1,3,315,282,Region #1,16,3,0,0,8.725,0,0,0,12.423,0,0,0,25.024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.842,0,2,5,0,NA,NA,NA,NA,NA,0,0,15.026,0,NA,NA,NA,NA,NA,NA,NA,NA,I think the purpose of the study might be to determine what kind of tasks people are more lilkely to choose and pass on to someone else.,2,I am just assuming someone was not talking based on the fact that I wrote a whole sentence and the other responses seems pre-written.,2,I think they moved a little too slowly.,1,NA,NA,29,2,NA,7,4,1,1,6392NwKkvp,Study1_MoHi10,NA,125,R_11ZLoUXE4q65HNc,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hey everyone.
<br>Player1-Overestimator: How may dots did everyone predict
<br>Player3-Overestimator: hi. I think it was hard because of how little time I had tolook at the dots.
<br>Player3-Overestimator: 56
<br>Player2-Underestimator: I predicted 70.  It was difficult.
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T15:48:24Z,2023-06-07T16:03:40Z,0,71.191.243.86,100,915,1,2023-06-07T16:03:41Z,R_2TSsDB3IuUPLv3V,NA,NA,NA,NA,38.9994,-77.0336,anonymous,EN,1,64722069e3f952447b20006c,1,1,0,0,8.266,0,0,0,3.111,0,100,0,0,1.625,0,0,0,21.412,0,1,4,155,156,Region #1,14,3,0,0,10.988,0,0,0,39.587,0,0,0,25.014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.116,0,0,0,4.552,0,1,4,8,I think the screen recording feature is likely to affect whether people choose random task assignment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how people judged their peers' actions if they made a selfish, selfless, or neutral decision",1,NA,1,NA,1,NA,NA,12,2,NA,7,1,1,1,6392NwKkvp,Study1_MoHi10,NA,124,R_2TSsDB3IuUPLv3V,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: I would like to know by how much I overestimated. That would be helpful.
<br>Player1-Overestimator: Hi all, i did a quick mental scan, tried to count 10 dots across and see how many lines of it there were
<br>Player4-Underestimator: I think it was difficult to estimate the number of dots because they were so close together.
<br>Player2-Underestimator: That seems like a thoughtful way to do it, I just did a quick scan
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>Player3-Overestimator: The amount of time given was short.
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T15:48:17Z,2023-06-07T16:03:59Z,0,99.99.207.251,100,942,1,2023-06-07T16:04:00Z,R_8lb19YByza1oOc1,NA,NA,NA,NA,43.642,-84.2673,anonymous,EN,1,5dd3d566e05cad3b130de19a,1,1,0,0,11.902,0,0,0,3.107,0,130,0,0,25.955,0,0,0,22.47,0,1,4,784,279,Region #2,14,3,0,0,14.056,0,0,0,21.885,0,0,0,25.111,0,2,4.472,4.472,18.283,1,NA,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To see how people assign tasks by difficulty and when they are faced with the ability for a random choice.,2,Surveys like these are often done with chat bots.,2,I didn't see anyone.,1,NA,NA,33,1,NA,7,1,NA,1,6392NwKkvp,Study1_MoHi10,NA,125,R_8lb19YByza1oOc1,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hey everyone.
<br>Player1-Overestimator: How may dots did everyone predict
<br>Player3-Overestimator: hi. I think it was hard because of how little time I had tolook at the dots.
<br>Player3-Overestimator: 56
<br>Player2-Underestimator: I predicted 70.  It was difficult.
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T15:57:08Z,2023-06-07T16:04:58Z,0,204.111.224.79,100,470,1,2023-06-07T16:04:59Z,R_2t35I4jmp9vapLW,NA,NA,NA,NA,37.2557,-79.9812,anonymous,EN,1,63d3f9666978779139a949bb,1,1,0,0,35.062,0,0,0,3.015,0,78,0,0,27.841,0,21.717,21.717,22.051,1,1,4,636,78,Region #2,15,3,0,0,8.943,0,0,0,16.18,0,0,0,25.018,0,1,1.645,1.645,17.121,1,1,1,3,9,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,i dont know,1,NA,2,idk,1,NA,NA,23,1,NA,7,3,1,1,6392NwKkvp,Study1_MoHi10,NA,128,R_2t35I4jmp9vapLW,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hi, you like dots?
<br>Player4-Underestimator: It was not difficult at all
<br>Player1-Overestimator: did anyone use strategies to estimate?
<br>Player1-Overestimator: what were your guesses?
<br>Player4-Underestimator: no, i just tried to count fast
<br>Player3-Overestimator: I counted the large then estimated.
<br>Player2-Underestimator: I got underesti,ator and I usually overestimate
<br>Player3-Overestimator: Have a good day!
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T15:54:55Z,2023-06-07T16:05:10Z,0,72.189.135.105,100,615,1,2023-06-07T16:05:11Z,R_1gjthQWyDLEcTkZ,NA,NA,NA,NA,28.5274,-81.6012,anonymous,EN,1,571cea664ca277001153c045,1,1,0,0,80.015,0,0,0,3.115,0,130,0,0,27.243,0,5.076,16.236,34.789,4,1,4,791,353,Region #2,17,3,0,0,9.035,0,3.798,11.743,13.071,3,0,0,25.186,0,1,0.961,2.14,25.823,3,1,1,2,9,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To see which task we would prefer to do?,1,NA,1,NA,1,NA,NA,39,1,NA,7,4,1,1,6392NwKkvp,Study1_MoHi10,NA,127,R_1gjthQWyDLEcTkZ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player3-Overestimator: There was no way to count all those dots! 
<br>Player3-Overestimator: I just tried to count a row and multiply it
<br>Player1-Overestimator: I wish the number of actual dots was given to us
<br>Player3-Overestimator: Guess I went too high
<br>Player4-Underestimator: it was hard for me to count them as well
<br>Player3-Overestimator: I wish that as well, I'm curious to know
<br>Player2-Underestimator: I didn't want to guess too high
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
2023-06-07T15:55:56Z,2023-06-07T16:06:12Z,0,98.114.138.209,100,616,1,2023-06-07T16:06:13Z,R_31mFOHBlS3kajZ5,NA,NA,NA,NA,40.185,-75.0041,anonymous,EN,1,60fdf439667428ddf589f80f,1,1,0,0,6.75,0,0,0,3.014,0,109,0,0,54.261,0,0,0,21.276,0,1,4,399,226,Region #1,15,3,10.7,10.7,11.232,1,0,0,23.128,0,14.326,16.435,25.009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.091,0,1,3,2,NA,NA,NA,NA,NA,0,0,15.106,0,NA,NA,NA,NA,NA,NA,NA,NA,I'm not sure,2,"There were too many factors for it to be real participants. For example, there was no guarantee that another person would be taking the experiment at the same time as me.",2,It would be hard to put in a screen recording in real time.,1,NA,NA,18,1,NA,7,2,NA,1,6392NwKkvp,Study1_MoHi10,NA,127,R_31mFOHBlS3kajZ5,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player3-Overestimator: There was no way to count all those dots! 
<br>Player3-Overestimator: I just tried to count a row and multiply it
<br>Player1-Overestimator: I wish the number of actual dots was given to us
<br>Player3-Overestimator: Guess I went too high
<br>Player4-Underestimator: it was hard for me to count them as well
<br>Player3-Overestimator: I wish that as well, I'm curious to know
<br>Player2-Underestimator: I didn't want to guess too high
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:54:28Z,2023-06-07T16:06:31Z,0,76.166.198.45,100,722,1,2023-06-07T16:06:31Z,R_2bZA54YJIIOSC4i,NA,NA,NA,NA,34.1082,-118.1569,anonymous,EN,1,5fbe03df1a17c0034aee7bb8,1,1,0,0,46.316,0,0,0,3.011,0,300,0,0,14.424,0,3.584,5.979,22.201,2,4,3,767,285,Region #2,14,3,0,0,8.497,0,14.779,14.779,16.028,1,0,0,25.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.591,0,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.023,0,It was to meet new people.,1,NA,1,NA,1,NA,NA,25,2,NA,3,6,1,1,6392NwKkvp,Study1_MoHi10,NA,128,R_2bZA54YJIIOSC4i,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hi, you like dots?
<br>Player4-Underestimator: It was not difficult at all
<br>Player1-Overestimator: did anyone use strategies to estimate?
<br>Player1-Overestimator: what were your guesses?
<br>Player4-Underestimator: no, i just tried to count fast
<br>Player3-Overestimator: I counted the large then estimated.
<br>Player2-Underestimator: I got underesti,ator and I usually overestimate
<br>Player3-Overestimator: Have a good day!
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup
2023-06-07T15:56:02Z,2023-06-07T16:07:17Z,0,71.221.128.102,100,674,1,2023-06-07T16:07:17Z,R_XHrbdARPCrnPTOh,NA,NA,NA,NA,31.7585,-95.6564,anonymous,EN,1,6237de9b86943b2c0aa752aa,1,1,0,0,82.638,0,0,0,3.006,0,65,0,0,19.892,0,0,0,22.857,0,1,4,568,350,Region #2,15,3,0,0,9.723,0,0,0,11.188,0,0,0,25.008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.905,0,1,4,10,Seems good.,NA,NA,NA,NA,0,0,15.01,0,NA,NA,NA,NA,NA,NA,NA,NA,To see that others choose the same way you would.,2,Questions seemed ingenous.,1,NA,1,NA,Have a nice day.,36,1,NA,7,4,1,1,6392NwKkvp,Study1_MoHi10,NA,128,R_XHrbdARPCrnPTOh,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hi, you like dots?
<br>Player4-Underestimator: It was not difficult at all
<br>Player1-Overestimator: did anyone use strategies to estimate?
<br>Player1-Overestimator: what were your guesses?
<br>Player4-Underestimator: no, i just tried to count fast
<br>Player3-Overestimator: I counted the large then estimated.
<br>Player2-Underestimator: I got underesti,ator and I usually overestimate
<br>Player3-Overestimator: Have a good day!
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T15:52:46Z,2023-06-07T16:07:38Z,0,50.5.179.103,100,892,1,2023-06-07T16:07:39Z,R_5ulETIFWKEuEPLP,NA,NA,NA,NA,39.0697,-84.2916,anonymous,EN,1,5d9be99fdacf6100182bf254,1,1,0,0,125.133,0,0,0,3.007,0,30,0,0,14.483,0,0,0,23.062,0,1,3,NA,NA,NA,18,3,0,0,17.544,0,0,0,23.275,0,0,0,25.105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.008,0,0,0,13.177,0,1,7,5,this sounds interesting.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,to test you about tasks and give examples of such tasks.,1,NA,1,NA,1,NA,NA,28,1,NA,7,7,1,1,6392NwKkvp,Study1_MoHi10,NA,127,R_5ulETIFWKEuEPLP,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player3-Overestimator: There was no way to count all those dots! 
<br>Player3-Overestimator: I just tried to count a row and multiply it
<br>Player1-Overestimator: I wish the number of actual dots was given to us
<br>Player3-Overestimator: Guess I went too high
<br>Player4-Underestimator: it was hard for me to count them as well
<br>Player3-Overestimator: I wish that as well, I'm curious to know
<br>Player2-Underestimator: I didn't want to guess too high
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T15:56:22Z,2023-06-07T16:09:13Z,0,68.52.131.156,100,770,1,2023-06-07T16:09:13Z,R_3JhfcNWuNfF6jvp,NA,NA,NA,NA,37.0368,-88.5934,anonymous,EN,1,5d506e6d4040a40016bb186a,1,1,0,0,9.346,0,0,0,3.018,0,50,0,0,0.546,0,0,0,22.938,0,1,3,773,285,Region #2,15,3,0,0,10.813,0,0,0,16.158,0,0,0,25.114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.787,0,2,4,10,no,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.008,0,NA,NA,NA,NA,no clue,2,no reason,2,it's a survey,1,NA,no,69,1,NA,7,2,1,1,6392NwKkvp,Study1_MoHi10,NA,128,R_3JhfcNWuNfF6jvp,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hi, you like dots?
<br>Player4-Underestimator: It was not difficult at all
<br>Player1-Overestimator: did anyone use strategies to estimate?
<br>Player1-Overestimator: what were your guesses?
<br>Player4-Underestimator: no, i just tried to count fast
<br>Player3-Overestimator: I counted the large then estimated.
<br>Player2-Underestimator: I got underesti,ator and I usually overestimate
<br>Player3-Overestimator: Have a good day!
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup
2023-06-07T15:49:30Z,2023-06-07T16:09:40Z,0,32.214.245.213,100,1209,1,2023-06-07T16:09:41Z,R_1FtBAfaamtQJ6WS,NA,NA,NA,NA,41.5481,-73.0012,anonymous,EN,1,637d69bd2bc2aeda148b4d83,1,1,0,0,43.838,0,0,0,3.13,0,250,0,0,0.489,0,0,0,26.947,0,1,4,114,348,Region #1,14,3,0,0,19.473,0,0,0,18.227,0,0,0,25.116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.034,0,0,0,10.353,0,2,6,8,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Assigning tasks blindly to participants.,1,NA,1,NA,1,NA,n/a,60,2,NA,3,3,1,1,6392NwKkvp,Study1_MoHi10,NA,125,R_1FtBAfaamtQJ6WS,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hey everyone.
<br>Player1-Overestimator: How may dots did everyone predict
<br>Player3-Overestimator: hi. I think it was hard because of how little time I had tolook at the dots.
<br>Player3-Overestimator: 56
<br>Player2-Underestimator: I predicted 70.  It was difficult.
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other
2023-06-07T15:57:54Z,2023-06-07T16:09:45Z,0,69.120.156.166,100,711,1,2023-06-07T16:09:46Z,R_2b3qQzqPKVtinox,NA,NA,NA,NA,40.7424,-74.0325,anonymous,EN,1,5e387f2c0d70ef099d5e5a4f,1,1,0,0,25.755,0,0,0,3.112,0,100,0,0,176.266,0,0,0,21.711,0,1,4,619,157,Region #2,14,3,0,0,10.387,0,11.972,11.972,12.843,1,0,0,25.113,0,2,12.862,12.862,17.801,1,NA,2,7,9,No thank you,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To see how fairly people behave when given the opportunity to take an easier task for themselves, give it to someone else, or abstain from making the choice via randomization?",1,NA,2,I did not witness a choice - I was the one making the choice.,1,NA,No thank you,32,1,NA,7,1,1,1,6392NwKkvp,Study1_MoHi10,NA,129,R_2b3qQzqPKVtinox,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player3-Overestimator: It was definitely hard to estimate the dots in the time given; I am not surprised I overestimated
<br>Player2-Underestimator: Yea it was hard to tell
<br>Player1-Overestimator: It was
<br>Player3-Overestimator: I tried to count a small area and multiple by the percentage of the square I thought I covered, but the different sizes of dots made it impossible
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self
