StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First.Click,Q147_Last.Click,Q147_Page.Submit,Q147_Click.Count,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,cond1_selection,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First.Click,cond2_timing_Last.Click,cond2_timing_Page.Submit,cond2_timing_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,dem3_timing_First.Click,dem3_timing_Last.Click,dem3_timing_Page.Submit,dem3_timing_Click.Count,rep4_timing_First.Click,rep4_timing_Last.Click,rep4_timing_Page.Submit,rep4_timing_Click.Count,dem1_timing_First.Click,dem1_timing_Last.Click,dem1_timing_Page.Submit,dem1_timing_Click.Count,rep2_timing_First.Click,rep2_timing_Last.Click,rep2_timing_Page.Submit,rep2_timing_Click.Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,condition,condition.f,CI_difference_dems,CI_difference_reps,full_fairness
2023-09-22T16:09:29Z,2023-09-22T16:24:19Z,0,24.98.188.122,100,889,1,2023-09-22T16:24:19Z,R_3HnvTEvOYC7qIyl,NA,NA,NA,NA,33.6992,-84.7478,anonymous,EN,1,5dd6d370194e486498e13ab6,1,0,0,146.896,0,0,0,3.007,0,30,0,0,85.042,0,6,5,5,1,1,1,NA,NA,NA,NA,NA,NA,0,0,21.424,0,5,1,863,54,Region #2,14,3,0,0,9.679,0,0,0,21.009,0,0,0,25.008,0,1,17.924,17.924,20.538,1,1,3,1,9,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To find out if we would assign ourself the easy, green task.",2,No one talked to me.,2,I was chosen to assign the task.,1,NA,No,40,2,NA,7,1,1,1,6392NwKkvp,MoHi_Study2,NA,84,R_3HnvTEvOYC7qIyl,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player1-Democrat: How did you guys go about guessing the number of dots?
<br> *** Player3-Democrat has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self,4.333333333333333,NA,1
2023-09-22T16:15:42Z,2023-09-22T16:26:25Z,0,68.98.64.69,100,643,1,2023-09-22T16:26:26Z,R_3mgT1SmDJswAhWu,NA,NA,NA,NA,32.2506,-110.884,anonymous,EN,1,64ce6e6a4051fdc9e2560c8e,1,0,0,64.82,0,0,0,3.113,0,62,0,0,16.682,0,5,5,3,3,NA,3,NA,NA,NA,NA,NA,NA,0,0,22.915,0,1,4,134,211,Region #1,14,3,0,0,11.228,0,0,0,16.598,0,0,0,25.009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,9,NA,NA,NA,NA,NA,0,0,45.108,0,NA,NA,NA,NA,NA,NA,NA,NA,wasn't sure,1,NA,1,NA,1,NA,NA,47,2,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,86,R_3mgT1SmDJswAhWu,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player4-Republican: hello
<br>Player1-Democrat: Hi, I am an underestimater
<br>Player2-Republican: Hi everyone, How did you feel about the task?
<br>Player4-Republican: I will just say that it was hard to count the dots. I'm an overestimater
<br>Player2-Republican: I am an underestimater
<br>Player3-Democrat: Hey. So for me it seemed like there were quite a bit of dots there. I was considered an overestimator
<br>Player1-Democrat: it flashed pretty quick...
<br>Player4-Republican: yeah
<br>Player2-Republican: Since the dots were all different sizes, I did a =total guestimate
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup,NA,NA,4
2023-09-22T16:13:53Z,2023-09-22T16:27:11Z,0,174.170.200.113,100,798,1,2023-09-22T16:27:11Z,R_2X7dv6uq67CRYCa,NA,NA,NA,NA,29.7646,-95.3657,anonymous,EN,1,629e2781136f152f6592f171,1,64.845,107.624,181.325,2,0,0,3.022,0,30,0,0,32.094,0,6,5,5,2,2,1,NA,NA,NA,NA,NA,NA,45.021,45.021,62.296,1,1,4,574,344,Region #2,15,3,8.655,8.655,9.341,1,0,0,10.99,0,0,0,25.011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,It's what it is. It seemed a bit random for sure.,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.013,0,NA,NA,NA,NA,To see how fair you think someone else is based on their political party,1,NA,2,I think there was an element of deception here and the computer chose the tasks,1,NA,Very interesting study. Never knew what else to expect,21,1,NA,4,2,1,1,6392NwKkvp,MoHi_Study2,NA,86,R_2X7dv6uq67CRYCa,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player4-Republican: hello
<br>Player1-Democrat: Hi, I am an underestimater
<br>Player2-Republican: Hi everyone, How did you feel about the task?
<br>Player4-Republican: I will just say that it was hard to count the dots. I'm an overestimater
<br>Player2-Republican: I am an underestimater
<br>Player3-Democrat: Hey. So for me it seemed like there were quite a bit of dots there. I was considered an overestimator
<br>Player1-Democrat: it flashed pretty quick...
<br>Player4-Republican: yeah
<br>Player2-Republican: Since the dots were all different sizes, I did a =total guestimate
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup,3.6666666666666665,NA,3
2023-09-22T16:16:21Z,2023-09-22T16:27:59Z,0,68.231.74.131,100,698,1,2023-09-22T16:28:00Z,R_ANy7Sl4G7lY5z9f,NA,NA,NA,NA,33.4935,-111.9211,anonymous,EN,1,63804d105c37525d499b9c6c,1,0,0,8.231,0,0,0,3.015,0,90,0,0,21.21,0,NA,NA,NA,NA,NA,NA,6,6,6,1,1,1,0,0,23.775,0,1,5,774,284,Region #2,14,3,0,0,11.679,0,0,0,18.658,0,0,0,25.016,0,2,17.414,17.414,18.257,1,NA,1,6,8,It is an interesting way to have blind experiment process.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Given the choice, whether the participant would choose the easier task instead of having the task randomly assigned.",1,NA,1,NA,1,NA,This was a fun study to participate in and I am glad to contribute to your research.,52,2,NA,2,6,1,1,6392NwKkvp,MoHi_Study2,NA,86,R_ANy7Sl4G7lY5z9f,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player4-Republican: hello
<br>Player1-Democrat: Hi, I am an underestimater
<br>Player2-Republican: Hi everyone, How did you feel about the task?
<br>Player4-Republican: I will just say that it was hard to count the dots. I'm an overestimater
<br>Player2-Republican: I am an underestimater
<br>Player3-Democrat: Hey. So for me it seemed like there were quite a bit of dots there. I was considered an overestimator
<br>Player1-Democrat: it flashed pretty quick...
<br>Player4-Republican: yeah
<br>Player2-Republican: Since the dots were all different sizes, I did a =total guestimate
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self,NA,5,6
2023-09-22T16:02:34Z,2023-09-22T16:29:38Z,0,70.231.5.68,100,1623,1,2023-09-22T16:29:38Z,R_vAXvw9jKa8Dc4Rb,NA,NA,NA,NA,30.2775,-97.6824,anonymous,EN,1,63fb7bd7941b345c37a9c54e,1,15.205,15.205,30.342,1,0,0,3.017,0,33,0,0,1.188,0,7,7,6,1,2,1,NA,NA,NA,NA,NA,NA,0,0,65.651,0,1,4,790,359,Region #2,18,3,0,0,74.979,0,0,0,107.148,0,0,0,25.113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,10,I think this method is unfair.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.11,0,N/A,1,NA,1,NA,1,NA,"Nothing much, I enjoyed the task.",44,1,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,78,R_vAXvw9jKa8Dc4Rb,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player4-Republican: I thought that it made things a little bit harder to estimate the dots because my dots were a lot of different sizes. 
<br>Player1-Democrat: It was def difficult to estimate the dots. I rly just focused on the larger dots. 
<br>Player1-Democrat: Right! The sizes really throw you off. 
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,outgroup,5.333333333333333,NA,1
2023-09-22T16:09:23Z,2023-09-22T16:30:19Z,0,66.56.152.151,100,1255,1,2023-09-22T16:30:19Z,R_1dyq1XkAnlbOKPQ,NA,NA,NA,NA,33.7387,-78.9762,anonymous,EN,1,64d52f62a1f1a7371760fe4f,1,0,0,196.684,0,0,0,3.011,0,100,0,0,60.18,0,4,5,3,6,6,15,NA,NA,NA,NA,NA,NA,0,0,25.048,0,5,1,555,335,Region #2,16,3,0,0,17.477,0,0,0,29.891,0,0,0,25.114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.008,0,2,3,9,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Would participants choose a easier task based on ideology.,1,NA,2,"With the time difference 20 min as oppose to 8 min, a very small number would actually choose the longer more involved option.",1,NA,"NA",43,1,NA,37,4,1,1,6392NwKkvp,MoHi_Study2,NA,84,R_1dyq1XkAnlbOKPQ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player1-Democrat: How did you guys go about guessing the number of dots?
<br> *** Player3-Democrat has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other,-5,NA,3
2023-09-22T16:31:33Z,2023-09-22T16:39:25Z,0,172.59.196.18,100,471,1,2023-09-22T16:39:26Z,R_2BnTnW3GyvrpAii,NA,NA,NA,NA,32.8008,-96.7884,anonymous,EN,1,5fbc56c0293d73121cdc1eb5,1,0,0,13.044,0,0,0,3.014,0,100,0,0,27.632,0,NA,NA,NA,NA,NA,NA,7,7,6,1,1,1,2.344,10.77,24.624,8,1,4,776,290,Region #2,17,3,2.146,2.44,7.224,2,1.727,7.601,33.663,4,0,0,25.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.011,0,Unsure,1,NA,1,NA,1,NA,NA,25,1,NA,7,7,1,1,6392NwKkvp,MoHi_Study2,NA,91,R_2BnTnW3GyvrpAii,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player3-Democrat: Hey everyone!
<br>Player1-Democrat: Hey
<br>Player2-Republican: hi what did u think about the task
<br>Player4-Republican: The dots were hard to guess because they were all different sizes.
<br>Player1-Democrat: I found it pretty difficult to estimate the number of dots on the screen
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup,NA,5.666666666666667,4
2023-09-22T16:26:59Z,2023-09-22T16:39:32Z,0,166.182.249.203,100,753,1,2023-09-22T16:39:33Z,R_3Pv0yuFwZxbzv87,NA,NA,NA,NA,44.0827,-70.1648,anonymous,EN,1,636581a08eab842daa28f00a,1,0,0,240.171,0,0,0,3.012,0,56,0,0,28.404,0,NA,NA,NA,NA,NA,NA,6,6,5,5,5,5,0,0,22.171,0,1,4,NA,NA,NA,17,3,0,0,8.18,0,0,0,12.064,0,0,0,25.014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.196,0,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,to see how i would react,1,NA,1,NA,1,NA,NA,24,1,NA,7,5,1,1,6392NwKkvp,MoHi_Study2,NA,91,R_3Pv0yuFwZxbzv87,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player3-Democrat: Hey everyone!
<br>Player1-Democrat: Hey
<br>Player2-Republican: hi what did u think about the task
<br>Player4-Republican: The dots were hard to guess because they were all different sizes.
<br>Player1-Democrat: I found it pretty difficult to estimate the number of dots on the screen
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other,NA,0.6666666666666666,5
2023-09-22T16:25:03Z,2023-09-22T16:40:21Z,0,184.61.209.121,100,918,1,2023-09-22T16:40:22Z,R_1d4sgfBK1nFMsSm,NA,NA,NA,NA,42.7009,-88.5462,anonymous,EN,1,5d268981c22768000166c7c7,1,0,0,15.338,0,0,0,3.108,0,100,113.932,354.987,356.389,9,4,4,3,1,1,1,NA,NA,NA,NA,NA,NA,0,0,22.163,0,1,5,305,281,Region #1,14,3,0,0,8.313,0,0,0,18.691,0,12.409,18.743,25.112,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,NA,0,0,45.013,0,NA,NA,NA,NA,NA,NA,NA,NA,I think the purpose of the experiment was to see how people react based on other's decisions.,1,NA,1,NA,1,NA,NA,13,2,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,89,R_1d4sgfBK1nFMsSm,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br>Player2-Republican: hello!
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player2-Republican: it has player 4 is out?
<br>Player3-Democrat: hi there! 
<br>Player1-Democrat: Hi!
<br>Player3-Democrat: Yes it seems so 
<br>Player2-Republican: says** did you get that?
<br>Player3-Democrat: Honestly I'm terrible at estimating numbers 
<br>Player2-Republican: same
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>Player3-Democrat: i tried to count how many were down the sides and multiply but i was still an underestimator
<br>",NA,chatLog,NA,NA,NA,4,outgroup,2.6666666666666665,NA,4
2023-09-22T16:30:27Z,2023-09-22T16:40:38Z,0,173.168.146.28,100,611,1,2023-09-22T16:40:39Z,R_3ReUHECeJouun8X,NA,NA,NA,NA,27.9455,-82.4598,anonymous,EN,1,60fcd2dd707fa1b11edb5152,1,0,0,96.076,0,0,0,3.118,0,100,0,0,31.813,0,6,5,5,1,1,1,NA,NA,NA,NA,NA,NA,0,0,23.433,0,1,4,640,76,Region #2,16,3,0,0,12.144,0,0,0,14.58,0,0,0,25.114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.011,0,2,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To test whether people preceive that others will choose the easy work and push harder work on someone else,1,NA,2,I think it was designed to see how we perceived the 'person' that assigned the tasks,1,NA,NA,15,2,NA,4,2,1,1,6392NwKkvp,MoHi_Study2,NA,91,R_3ReUHECeJouun8X,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player3-Democrat: Hey everyone!
<br>Player1-Democrat: Hey
<br>Player2-Republican: hi what did u think about the task
<br>Player4-Republican: The dots were hard to guess because they were all different sizes.
<br>Player1-Democrat: I found it pretty difficult to estimate the number of dots on the screen
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,other,4.333333333333333,NA,5
2023-09-22T16:22:49Z,2023-09-22T16:40:42Z,0,35.132.192.77,100,1072,1,2023-09-22T16:40:43Z,R_3Jl8JO0ZRo1eRGC,NA,NA,NA,NA,35.6173,-87.0317,anonymous,EN,1,5fc6e3a0040c3f0e7cb45c8a,1,0,0,161.419,0,0,0,3.113,0,70,343.27,343.27,346.895,1,NA,NA,NA,NA,NA,NA,6,6,6,1,1,1,0,0,23.887,0,1,5,720,255,Region #2,14,3,8.908,8.908,12.273,1,0,0,11.973,0,0,0,25.011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,none,NA,NA,NA,NA,0,0,45.009,0,NA,NA,NA,NA,NA,NA,NA,NA,none,1,NA,1,NA,1,NA,none,25,2,NA,7,6,1,1,6392NwKkvp,MoHi_Study2,NA,89,R_3Jl8JO0ZRo1eRGC,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br>Player2-Republican: hello!
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player2-Republican: it has player 4 is out?
<br>Player3-Democrat: hi there! 
<br>Player1-Democrat: Hi!
<br>Player3-Democrat: Yes it seems so 
<br>Player2-Republican: says** did you get that?
<br>Player3-Democrat: Honestly I'm terrible at estimating numbers 
<br>Player2-Republican: same
<br> *** Player2-Republican has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup,NA,5,5
2023-09-22T16:25:16Z,2023-09-22T16:42:13Z,0,71.197.187.244,100,1016,1,2023-09-22T16:42:13Z,R_2n9NqTG6Rj3iR4R,NA,NA,NA,NA,47.2565,-122.4421,anonymous,EN,1,58c1d1fb8a3f870001c0e34c,1,0,0,11.999,0,0,0,3.111,0,115,212.951,354.44,357.279,10,5,5,4,1,1,1,NA,NA,NA,NA,NA,NA,0,0,23.627,0,1,4,231,65,Region #1,14,3,0,0,9.251,0,0,0,17.782,0,0,0,25.012,0,2,6.141,6.141,27.401,1,NA,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It seems that the experiment was testing if the democrats or republicans are more fair or not and if being an underestimater or overestimater played a part.,1,NA,4,NA,1,NA,NA,21,2,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,89,R_2n9NqTG6Rj3iR4R,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,*** Warning: Participant Player4-Republican timed out in stage 1. Survey terminated.,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Republican has joined the chat ***
<br>Player2-Republican: hello!
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player2-Republican: it has player 4 is out?
<br>Player3-Democrat: hi there! 
<br>Player1-Democrat: Hi!
<br>Player3-Democrat: Yes it seems so 
<br>Player2-Republican: says** did you get that?
<br>Player3-Democrat: Honestly I'm terrible at estimating numbers 
<br>Player2-Republican: same
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>Player3-Democrat: i tried to count how many were down the sides and multiply but i was still an underestimator
<br> *** Player3-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,self,3.6666666666666665,NA,6
2023-09-22T16:50:05Z,2023-09-22T17:00:58Z,0,65.190.202.128,100,653,1,2023-09-22T17:00:59Z,R_3D76g4lbdg4pXPo,NA,NA,NA,NA,34.6993,-77.2079,anonymous,EN,1,63d13bce0971871b9ff88f56,1,0,0,240.989,0,0,0,3.022,0,40,0,0,11.862,0,6,6,5,1,1,1,NA,NA,NA,NA,NA,NA,0,0,24.428,0,1,5,873,54,Region #2,15,3,0,0,15.008,0,19.931,19.931,20.207,1,0,0,25.023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,9,NA,0,0,45.017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,level of work assigned based on opposing political party,1,NA,1,NA,1,NA,NA,20,2,NA,7,2,1,1,6392NwKkvp,MoHi_Study2,NA,95,R_3D76g4lbdg4pXPo,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,NA,NA,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: Good afternoon
<br>Player4-Republican: How is your day?
<br>Player3-Democrat: Hello
<br>Player2-Republican: Hello
<br>Player1-Democrat: Hello
<br>Player3-Democrat: So how was your experience doing this thing?
<br>Player2-Republican: Hope you all are well.
<br>Player4-Republican: It was hard to estimate. I thought it went too quick. Did not realize it wouldn't be on screen that long.
<br>Player3-Democrat: I thought I underestimated
<br>Player1-Democrat: It was interesting, but went by quickly.
<br> *** Player3-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,ingroup,4.666666666666667,NA,6
